arch_config,gpu latency,flops,params,top1
"{'wid': None, 'ks': [5, 5, 5, 3, 5, 3, 3, 5, 5, 7, 7, 3, 5, 3, 3, 5, 3, 3, 7, 5], 'e': [3, 6, 6, 4, 4, 3, 4, 3, 3, 4, 3, 6, 4, 6, 4, 6, 6, 6, 3, 4], 'd': [3, 3, 4, 2, 2], 'r': [160]}",20.4323,207810608,6461416,74.6875
"{'wid': None, 'ks': [7, 3, 3, 7, 3, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 7, 7, 3, 7, 7], 'e': [6, 4, 3, 6, 6, 6, 4, 6, 4, 3, 3, 3, 4, 3, 4, 4, 4, 4, 3, 6], 'd': [3, 3, 4, 2, 2], 'r': [176]}",22.9721,228411712,5270256,76.25
"{'wid': None, 'ks': [7, 3, 3, 7, 5, 5, 3, 3, 5, 3, 5, 5, 7, 5, 5, 3, 3, 7, 3, 5], 'e': [4, 4, 3, 3, 4, 4, 6, 3, 3, 3, 3, 4, 6, 3, 6, 3, 6, 4, 3, 6], 'd': [3, 3, 4, 2, 2], 'r': [192]}",24.5062,258374336,5721656,78.64583333
"{'wid': None, 'ks': [3, 3, 3, 5, 5, 5, 5, 5, 7, 7, 5, 7, 5, 5, 7, 5, 5, 5, 3, 3], 'e': [6, 4, 4, 4, 3, 4, 3, 4, 4, 6, 3, 3, 6, 3, 4, 6, 4, 3, 6, 4], 'd': [3, 3, 4, 2, 2], 'r': [208]}",29.8323,306736192,5236952,77.39583333
"{'wid': None, 'ks': [5, 3, 3, 5, 7, 7, 5, 5, 5, 7, 5, 5, 5, 7, 3, 3, 3, 3, 7, 5], 'e': [4, 6, 6, 6, 3, 3, 3, 3, 4, 6, 3, 3, 6, 6, 4, 4, 3, 3, 4, 6], 'd': [3, 3, 4, 2, 2], 'r': [224]}",36.8241,383750240,5496232,77.39583333
"{'wid': None, 'ks': [3, 3, 3, 7, 7, 7, 3, 5, 5, 5, 5, 5, 7, 5, 3, 5, 3, 5, 3, 3], 'e': [6, 6, 3, 4, 3, 3, 3, 4, 3, 3, 3, 3, 3, 6, 4, 3, 6, 6, 4, 4], 'd': [3, 3, 4, 2, 3], 'r': [160]}",18.8638,198107568,6930792,75
"{'wid': None, 'ks': [3, 3, 7, 3, 3, 5, 5, 3, 5, 3, 7, 7, 7, 5, 5, 5, 7, 5, 5, 5], 'e': [4, 4, 3, 3, 4, 6, 4, 3, 3, 6, 3, 4, 3, 6, 4, 3, 6, 3, 3, 6], 'd': [3, 3, 4, 2, 3], 'r': [176]}",23.7271,243310976,6180968,75.20833333
"{'wid': None, 'ks': [3, 3, 7, 7, 5, 3, 5, 5, 5, 5, 3, 3, 3, 5, 5, 7, 3, 5, 5, 3], 'e': [4, 3, 6, 4, 3, 6, 6, 4, 3, 3, 3, 3, 4, 4, 4, 6, 3, 6, 3, 3], 'd': [3, 3, 4, 2, 3], 'r': [192]}",26.5843,275943392,6194304,77.39583333
"{'wid': None, 'ks': [5, 7, 7, 5, 7, 3, 3, 3, 3, 5, 7, 7, 3, 3, 3, 7, 5, 3, 7, 3], 'e': [3, 6, 3, 6, 3, 4, 4, 3, 3, 4, 6, 4, 3, 3, 3, 4, 6, 4, 4, 3], 'd': [3, 3, 4, 2, 3], 'r': [208]}",33.4849,340490816,6191768,78.64583333
"{'wid': None, 'ks': [7, 7, 5, 7, 7, 7, 5, 7, 3, 5, 3, 7, 3, 7, 3, 5, 3, 7, 3, 5], 'e': [3, 6, 3, 4, 4, 4, 6, 3, 4, 3, 4, 3, 3, 3, 4, 6, 4, 3, 6, 3], 'd': [3, 3, 4, 2, 3], 'r': [224]}",39.5176,385598528,6172464,77.60416667
"{'wid': None, 'ks': [7, 7, 3, 7, 3, 5, 3, 7, 3, 7, 7, 7, 7, 7, 7, 7, 5, 7, 5, 3], 'e': [3, 6, 3, 4, 6, 4, 4, 3, 3, 6, 3, 6, 3, 3, 6, 3, 6, 6, 3, 6], 'd': [3, 3, 4, 2, 4], 'r': [160]}",22.4109,223319952,7735712,75.10416667
"{'wid': None, 'ks': [5, 7, 5, 5, 3, 3, 5, 3, 3, 5, 5, 3, 7, 3, 5, 5, 5, 7, 7, 3], 'e': [6, 4, 6, 3, 4, 6, 4, 4, 3, 4, 3, 6, 3, 4, 4, 3, 6, 4, 3, 6], 'd': [3, 3, 4, 2, 4], 'r': [176]}",27.3025,287389824,7236832,75.83333333
"{'wid': None, 'ks': [3, 7, 3, 5, 3, 7, 5, 5, 5, 5, 5, 3, 7, 7, 7, 7, 3, 5, 7, 7], 'e': [6, 6, 4, 6, 6, 6, 6, 3, 6, 6, 6, 4, 4, 6, 6, 3, 4, 4, 3, 3], 'd': [3, 3, 4, 2, 4], 'r': [192]}",33.9796,364588928,6732544,78.02083333
"{'wid': None, 'ks': [3, 5, 3, 3, 5, 7, 3, 5, 5, 7, 3, 3, 7, 5, 7, 3, 7, 3, 3, 3], 'e': [6, 4, 3, 4, 4, 6, 6, 3, 3, 3, 6, 6, 3, 3, 3, 3, 3, 6, 4, 4], 'd': [3, 3, 4, 2, 4], 'r': [208]}",32.8458,359029824,6972800,77.60416667
"{'wid': None, 'ks': [3, 3, 3, 7, 5, 3, 3, 3, 5, 3, 5, 7, 3, 7, 7, 7, 3, 7, 5, 5], 'e': [6, 4, 6, 6, 4, 6, 6, 3, 4, 3, 6, 4, 3, 4, 6, 4, 4, 4, 6, 3], 'd': [3, 3, 4, 2, 4], 'r': [224]}",36.9357,420847200,7000576,78.54166667
"{'wid': None, 'ks': [5, 3, 3, 7, 5, 5, 7, 3, 3, 7, 5, 5, 7, 5, 5, 7, 3, 3, 7, 5], 'e': [3, 4, 6, 4, 6, 6, 4, 4, 6, 4, 3, 4, 4, 3, 3, 3, 3, 4, 4, 6], 'd': [3, 3, 4, 3, 2], 'r': [160]}",19.5685,196826848,5442944,74.89583333
"{'wid': None, 'ks': [3, 3, 5, 3, 5, 3, 3, 5, 5, 7, 3, 3, 5, 7, 3, 7, 5, 5, 3, 5], 'e': [3, 4, 4, 6, 4, 6, 3, 3, 4, 3, 3, 4, 3, 6, 3, 6, 4, 6, 3, 4], 'd': [3, 3, 4, 3, 2], 'r': [176]}",22.1891,234106272,6333528,76.14583333
"{'wid': None, 'ks': [7, 5, 5, 7, 7, 7, 3, 3, 3, 5, 7, 5, 7, 5, 7, 7, 3, 7, 7, 3], 'e': [6, 3, 6, 3, 4, 3, 6, 4, 4, 4, 4, 6, 4, 6, 4, 6, 4, 6, 6, 6], 'd': [3, 3, 4, 3, 2], 'r': [192]}",33.0695,349453440,6642760,79.47916667
"{'wid': None, 'ks': [7, 5, 5, 5, 5, 5, 3, 7, 5, 5, 3, 7, 7, 7, 5, 5, 3, 3, 7, 3], 'e': [6, 3, 3, 6, 6, 6, 6, 3, 4, 4, 3, 6, 3, 6, 3, 4, 3, 4, 6, 4], 'd': [3, 3, 4, 3, 2], 'r': [208]}",37.1401,379968320,5839872,78.4375
"{'wid': None, 'ks': [5, 3, 3, 3, 7, 3, 7, 3, 5, 7, 5, 7, 3, 7, 5, 3, 3, 5, 3, 3], 'e': [6, 4, 4, 3, 3, 6, 4, 3, 4, 3, 6, 6, 4, 3, 3, 3, 6, 3, 4, 3], 'd': [3, 3, 4, 3, 2], 'r': [224]}",38.4307,409166912,5694200,79.27083333
"{'wid': None, 'ks': [7, 5, 7, 7, 3, 5, 7, 5, 7, 5, 3, 7, 3, 7, 5, 3, 5, 5, 5, 5], 'e': [6, 3, 3, 4, 6, 4, 6, 6, 6, 6, 6, 3, 6, 3, 6, 6, 3, 6, 3, 4], 'd': [3, 3, 4, 3, 3], 'r': [160]}",24.8374,249014528,6995328,77.29166667
"{'wid': None, 'ks': [3, 7, 7, 3, 7, 7, 5, 7, 5, 7, 7, 5, 7, 3, 3, 7, 3, 7, 5, 7], 'e': [3, 4, 6, 4, 6, 3, 4, 3, 4, 4, 3, 3, 4, 4, 3, 4, 3, 3, 6, 4], 'd': [3, 3, 4, 3, 3], 'r': [176]}",26.8744,270512416,6431296,75.83333333
"{'wid': None, 'ks': [5, 3, 7, 7, 5, 5, 7, 7, 3, 7, 3, 3, 7, 3, 5, 7, 5, 3, 5, 7], 'e': [3, 6, 6, 3, 4, 4, 6, 3, 6, 4, 3, 6, 4, 3, 6, 3, 6, 6, 4, 6], 'd': [3, 3, 4, 3, 3], 'r': [192]}",31.9451,353878208,7382848,78.02083333
"{'wid': None, 'ks': [7, 3, 3, 5, 5, 3, 5, 7, 3, 5, 7, 3, 7, 3, 3, 3, 3, 5, 5, 7], 'e': [6, 4, 3, 4, 6, 3, 6, 6, 4, 6, 4, 4, 6, 4, 3, 4, 3, 3, 3, 6], 'd': [3, 3, 4, 3, 3], 'r': [208]}",34.1986,372098272,5912384,78.22916667
"{'wid': None, 'ks': [5, 5, 5, 5, 3, 5, 7, 3, 3, 7, 5, 5, 5, 5, 3, 3, 3, 5, 7, 7], 'e': [3, 6, 3, 6, 4, 6, 6, 3, 4, 3, 6, 3, 6, 6, 6, 3, 4, 4, 4, 4], 'd': [3, 3, 4, 3, 3], 'r': [224]}",42.8865,461964960,7096920,79.16666667
"{'wid': None, 'ks': [7, 7, 3, 5, 5, 3, 7, 3, 3, 7, 5, 3, 3, 3, 7, 3, 7, 5, 3, 5], 'e': [3, 3, 6, 3, 6, 4, 3, 4, 4, 3, 3, 3, 3, 3, 4, 3, 4, 4, 6, 6], 'd': [3, 3, 4, 3, 4], 'r': [160]}",20.8382,214345344,7776328,74.89583333
"{'wid': None, 'ks': [5, 5, 7, 5, 5, 3, 3, 5, 3, 3, 3, 3, 7, 7, 7, 7, 5, 5, 5, 7], 'e': [4, 3, 3, 4, 4, 3, 4, 6, 6, 3, 3, 6, 3, 3, 4, 4, 4, 6, 6, 6], 'd': [3, 3, 4, 3, 4], 'r': [176]}",25.6875,270597120,8394288,76.35416667
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 7, 3, 3, 5, 5, 5, 7, 5, 7, 3, 7, 5, 5, 5, 7], 'e': [3, 4, 6, 6, 6, 4, 4, 3, 4, 6, 3, 3, 3, 3, 4, 4, 6, 4, 6, 4], 'd': [3, 3, 4, 3, 4], 'r': [192]}",30.6496,329322944,7646648,78.33333333
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 7, 3, 5, 3, 5, 5, 5, 7, 5, 5, 5, 3, 3, 5, 3], 'e': [6, 3, 3, 4, 6, 3, 3, 6, 3, 4, 6, 6, 3, 4, 6, 4, 3, 3, 6, 4], 'd': [3, 3, 4, 3, 4], 'r': [208]}",38.2759,409062496,7413872,78.33333333
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 7, 3, 7, 3, 3, 5, 7, 7, 3, 7, 3, 5, 5, 7, 5], 'e': [4, 6, 6, 3, 6, 3, 3, 6, 3, 4, 4, 3, 4, 3, 4, 4, 3, 6, 4, 3], 'd': [3, 3, 4, 3, 4], 'r': [224]}",42.7821,464590528,7061376,78.64583333
"{'wid': None, 'ks': [3, 3, 7, 3, 5, 7, 3, 7, 3, 3, 7, 5, 5, 7, 3, 7, 3, 7, 3, 5], 'e': [6, 3, 3, 4, 4, 4, 3, 4, 6, 6, 3, 6, 4, 6, 4, 6, 4, 3, 6, 4], 'd': [3, 3, 4, 4, 2], 'r': [160]}",23.217,240394080,6463296,76.5625
"{'wid': None, 'ks': [7, 3, 5, 3, 5, 7, 7, 7, 3, 5, 5, 5, 3, 7, 7, 5, 7, 3, 5, 5], 'e': [4, 3, 4, 4, 6, 4, 3, 3, 6, 6, 6, 4, 4, 4, 6, 3, 4, 6, 4, 6], 'd': [3, 3, 4, 4, 2], 'r': [176]}",27.5582,294038080,6854968,77.8125
"{'wid': None, 'ks': [3, 7, 3, 5, 5, 7, 7, 3, 3, 5, 7, 5, 5, 3, 3, 3, 7, 5, 5, 3], 'e': [3, 3, 4, 4, 6, 3, 6, 3, 6, 3, 3, 4, 3, 6, 3, 6, 3, 4, 3, 6], 'd': [3, 3, 4, 4, 2], 'r': [192]}",28.8463,312707808,6301112,77.70833333
"{'wid': None, 'ks': [3, 5, 3, 7, 7, 5, 3, 7, 5, 3, 3, 5, 3, 7, 3, 5, 5, 5, 5, 5], 'e': [4, 3, 3, 6, 6, 4, 6, 6, 4, 4, 6, 6, 4, 4, 3, 6, 4, 4, 3, 3], 'd': [3, 3, 4, 4, 2], 'r': [208]}",33.92,376905312,6312408,80.10416667
"{'wid': None, 'ks': [3, 5, 7, 3, 7, 3, 3, 5, 7, 3, 3, 7, 7, 5, 7, 5, 5, 7, 7, 3], 'e': [4, 3, 4, 3, 4, 6, 3, 4, 3, 4, 6, 6, 6, 6, 3, 6, 4, 6, 4, 3], 'd': [3, 3, 4, 4, 2], 'r': [224]}",43.4557,477210688,7289672,80.20833333
"{'wid': None, 'ks': [5, 5, 5, 5, 5, 3, 7, 3, 7, 3, 7, 3, 5, 5, 3, 3, 7, 5, 3, 7], 'e': [4, 3, 3, 4, 4, 3, 4, 6, 6, 3, 3, 6, 3, 4, 4, 6, 3, 4, 6, 3], 'd': [3, 3, 4, 4, 3], 'r': [160]}",21.4508,221091616,7244784,75.3125
"{'wid': None, 'ks': [3, 5, 3, 7, 3, 5, 5, 7, 7, 5, 3, 3, 5, 5, 3, 7, 7, 7, 3, 3], 'e': [3, 3, 6, 4, 3, 6, 6, 4, 6, 3, 3, 4, 4, 4, 4, 4, 4, 4, 6, 4], 'd': [3, 3, 4, 4, 3], 'r': [176]}",25.932,277941056,7216872,76.97916667
"{'wid': None, 'ks': [5, 5, 3, 5, 3, 7, 7, 7, 3, 3, 7, 7, 5, 5, 5, 5, 5, 5, 3, 5], 'e': [6, 6, 6, 6, 3, 4, 3, 6, 4, 6, 6, 3, 3, 4, 3, 3, 4, 3, 6, 3], 'd': [3, 3, 4, 4, 3], 'r': [192]}",31.7814,350001280,6749360,78.4375
"{'wid': None, 'ks': [7, 3, 5, 3, 7, 5, 5, 5, 7, 5, 3, 7, 7, 5, 3, 5, 3, 7, 5, 3], 'e': [6, 6, 4, 6, 3, 3, 3, 6, 4, 4, 3, 6, 3, 4, 3, 6, 3, 4, 3, 6], 'd': [3, 3, 4, 4, 3], 'r': [208]}",37.4606,407496608,6461712,79.375
"{'wid': None, 'ks': [7, 5, 3, 7, 7, 7, 5, 3, 5, 5, 7, 7, 5, 5, 3, 7, 5, 5, 3, 3], 'e': [4, 3, 3, 3, 6, 3, 4, 3, 6, 3, 4, 6, 3, 6, 3, 6, 4, 6, 6, 4], 'd': [3, 3, 4, 4, 3], 'r': [224]}",44.3241,481685248,8146920,79.6875
"{'wid': None, 'ks': [7, 3, 7, 7, 3, 3, 3, 7, 3, 5, 7, 3, 7, 5, 3, 5, 5, 3, 3, 3], 'e': [6, 6, 6, 3, 3, 6, 6, 3, 3, 4, 6, 6, 3, 6, 6, 6, 3, 4, 6, 4], 'd': [3, 3, 4, 4, 4], 'r': [160]}",27.3145,301486112,8539184,76.14583333
"{'wid': None, 'ks': [3, 5, 7, 5, 3, 3, 3, 5, 3, 3, 5, 5, 5, 3, 5, 5, 5, 3, 5, 5], 'e': [3, 3, 6, 3, 6, 4, 6, 3, 4, 3, 3, 6, 4, 4, 4, 6, 4, 4, 4, 6], 'd': [3, 3, 4, 4, 4], 'r': [176]}",28.2195,312074944,8075312,76.35416667
"{'wid': None, 'ks': [7, 5, 3, 3, 5, 7, 5, 3, 5, 5, 7, 7, 5, 7, 3, 5, 7, 5, 7, 7], 'e': [6, 3, 4, 3, 6, 4, 3, 6, 4, 3, 6, 6, 4, 3, 3, 6, 4, 6, 6, 6], 'd': [3, 3, 4, 4, 4], 'r': [192]}",34.9872,385909376,9079256,78.64583333
"{'wid': None, 'ks': [7, 5, 3, 3, 7, 5, 7, 7, 3, 5, 5, 5, 7, 5, 7, 3, 7, 3, 5, 7], 'e': [3, 3, 4, 6, 6, 4, 4, 4, 3, 3, 6, 6, 6, 4, 4, 6, 3, 3, 3, 3], 'd': [3, 3, 4, 4, 4], 'r': [208]}",38.1236,409724640,7037624,78.95833333
"{'wid': None, 'ks': [5, 7, 5, 3, 7, 3, 3, 7, 7, 5, 5, 7, 3, 7, 7, 3, 7, 7, 7, 5], 'e': [6, 3, 4, 6, 3, 6, 3, 3, 6, 6, 6, 4, 4, 3, 4, 4, 6, 6, 3, 6], 'd': [3, 3, 4, 4, 4], 'r': [224]}",45.6474,511177152,8488600,80
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 5, 3, 3, 5, 5, 3, 7, 7, 3, 3, 3, 3, 5, 3, 7], 'e': [6, 3, 4, 6, 4, 3, 4, 3, 6, 6, 4, 3, 3, 6, 4, 4, 3, 6, 4, 3], 'd': [3, 4, 2, 2, 2], 'r': [160]}",19.5497,192737888,5927160,75.3125
"{'wid': None, 'ks': [7, 5, 7, 3, 5, 3, 7, 3, 3, 5, 5, 5, 7, 5, 7, 5, 3, 5, 5, 5], 'e': [3, 3, 3, 6, 6, 4, 6, 3, 3, 6, 6, 3, 3, 3, 3, 4, 3, 3, 3, 6], 'd': [3, 4, 2, 2, 2], 'r': [176]}",21.5812,203968480,4864168,75.3125
"{'wid': None, 'ks': [7, 5, 7, 3, 3, 3, 5, 3, 5, 5, 5, 3, 7, 3, 5, 7, 5, 5, 3, 5], 'e': [3, 6, 6, 4, 6, 4, 6, 3, 3, 3, 6, 6, 6, 4, 4, 3, 6, 4, 6, 4], 'd': [3, 4, 2, 2, 2], 'r': [192]}",29.9207,299623616,5731208,78.4375
"{'wid': None, 'ks': [7, 3, 7, 7, 5, 5, 3, 5, 3, 3, 7, 3, 3, 7, 5, 5, 7, 3, 7, 5], 'e': [4, 3, 6, 3, 6, 4, 4, 6, 4, 3, 4, 3, 4, 6, 6, 4, 3, 4, 3, 3], 'd': [3, 4, 2, 2, 2], 'r': [208]}",34.0548,341460832,5478584,78.02083333
"{'wid': None, 'ks': [3, 7, 7, 3, 3, 7, 7, 5, 7, 3, 7, 3, 5, 5, 5, 5, 5, 3, 5, 5], 'e': [3, 4, 4, 3, 3, 6, 6, 3, 3, 3, 6, 6, 6, 4, 6, 3, 3, 3, 3, 4], 'd': [3, 4, 2, 2, 2], 'r': [224]}",39.6187,355431264,5124640,78.64583333
"{'wid': None, 'ks': [5, 7, 3, 5, 7, 5, 3, 5, 5, 3, 5, 5, 3, 7, 7, 5, 5, 7, 5, 7], 'e': [3, 4, 6, 3, 3, 6, 4, 3, 3, 3, 4, 6, 4, 4, 4, 3, 4, 3, 3, 3], 'd': [3, 4, 2, 2, 3], 'r': [160]}",18.9102,179122144,5478072,74.16666667
"{'wid': None, 'ks': [5, 7, 7, 5, 3, 5, 7, 7, 7, 7, 3, 7, 5, 3, 3, 3, 5, 5, 3, 7], 'e': [4, 4, 3, 3, 4, 6, 3, 3, 6, 3, 4, 3, 3, 3, 3, 6, 6, 6, 3, 3], 'd': [3, 4, 2, 2, 3], 'r': [176]}",24.8276,237651264,6346768,76.35416667
"{'wid': None, 'ks': [7, 3, 3, 3, 3, 3, 7, 7, 3, 5, 3, 7, 7, 3, 3, 7, 5, 3, 3, 3], 'e': [6, 4, 3, 4, 3, 4, 6, 6, 3, 3, 3, 4, 4, 6, 3, 4, 3, 6, 6, 4], 'd': [3, 4, 2, 2, 3], 'r': [192]}",28.582,300308448,7108536,77.39583333
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 3, 7, 5, 3, 3, 5, 7, 3, 3, 7, 3, 5, 5, 7, 7], 'e': [6, 6, 6, 6, 4, 3, 3, 3, 3, 6, 4, 4, 3, 6, 4, 3, 6, 3, 6, 3], 'd': [3, 4, 2, 2, 3], 'r': [208]}",32.2519,360882880,6719400,78.54166667
"{'wid': None, 'ks': [7, 5, 3, 3, 5, 5, 5, 5, 7, 7, 3, 5, 7, 7, 5, 5, 5, 5, 3, 3], 'e': [4, 4, 6, 3, 3, 6, 4, 4, 4, 4, 4, 3, 4, 4, 3, 4, 3, 3, 4, 4], 'd': [3, 4, 2, 2, 3], 'r': [224]}",37.7083,372643232,5627016,78.64583333
"{'wid': None, 'ks': [7, 3, 7, 5, 7, 3, 3, 3, 7, 5, 5, 7, 5, 3, 7, 7, 7, 7, 3, 5], 'e': [6, 4, 6, 6, 4, 6, 4, 6, 3, 4, 4, 3, 4, 3, 6, 3, 4, 6, 3, 6], 'd': [3, 4, 2, 2, 4], 'r': [160]}",22.771,229284992,7343720,75.625
"{'wid': None, 'ks': [5, 7, 3, 7, 5, 3, 3, 3, 3, 5, 3, 3, 7, 7, 3, 5, 3, 3, 5, 3], 'e': [3, 3, 6, 6, 4, 6, 3, 6, 4, 3, 6, 4, 3, 6, 4, 4, 3, 6, 3, 3], 'd': [3, 4, 2, 2, 4], 'r': [176]}",22.8678,241033232,6732872,75.10416667
"{'wid': None, 'ks': [7, 3, 3, 7, 3, 7, 7, 5, 5, 7, 5, 5, 3, 5, 7, 7, 5, 5, 7, 7], 'e': [6, 4, 4, 3, 3, 6, 4, 4, 3, 3, 6, 4, 6, 3, 3, 3, 6, 6, 3, 6], 'd': [3, 4, 2, 2, 4], 'r': [192]}",30.4104,312364992,7729024,78.33333333
"{'wid': None, 'ks': [3, 7, 3, 3, 7, 5, 3, 5, 5, 3, 3, 7, 5, 3, 7, 5, 7, 7, 3, 3], 'e': [6, 6, 6, 6, 6, 3, 6, 3, 3, 4, 3, 3, 6, 6, 4, 4, 3, 4, 6, 3], 'd': [3, 4, 2, 2, 4], 'r': [208]}",36.7844,402824480,7142152,79.16666667
"{'wid': None, 'ks': [3, 3, 5, 3, 3, 5, 7, 7, 3, 3, 3, 5, 3, 5, 7, 3, 5, 3, 5, 3], 'e': [4, 6, 6, 3, 4, 4, 6, 6, 4, 4, 4, 4, 3, 3, 4, 4, 4, 6, 3, 4], 'd': [3, 4, 2, 2, 4], 'r': [224]}",38.3108,407222080,6706160,78.4375
"{'wid': None, 'ks': [3, 3, 3, 3, 7, 5, 3, 5, 5, 3, 5, 5, 5, 7, 7, 3, 3, 3, 5, 7], 'e': [3, 3, 3, 3, 3, 6, 3, 6, 4, 3, 6, 4, 3, 6, 3, 6, 6, 6, 6, 3], 'd': [3, 4, 2, 3, 2], 'r': [160]}",18.8555,185400144,6528384,75.20833333
"{'wid': None, 'ks': [5, 3, 5, 5, 3, 5, 5, 5, 3, 7, 5, 5, 3, 5, 3, 3, 7, 5, 7, 7], 'e': [4, 3, 6, 4, 4, 6, 6, 4, 6, 6, 6, 3, 6, 4, 4, 6, 4, 4, 4, 4], 'd': [3, 4, 2, 3, 2], 'r': [176]}",25.7714,261927264,5865200,77.1875
"{'wid': None, 'ks': [7, 7, 5, 7, 5, 5, 5, 7, 5, 5, 5, 7, 7, 7, 7, 3, 7, 7, 3, 5], 'e': [3, 4, 6, 6, 3, 6, 6, 3, 4, 4, 6, 6, 3, 3, 6, 3, 4, 4, 3, 4], 'd': [3, 4, 2, 3, 2], 'r': [192]}",31.7808,307121024,5831832,79.16666667
"{'wid': None, 'ks': [5, 3, 3, 5, 5, 7, 3, 7, 7, 5, 5, 3, 3, 3, 5, 5, 3, 3, 3, 7], 'e': [3, 4, 6, 4, 4, 4, 3, 4, 3, 3, 4, 6, 4, 4, 3, 6, 3, 4, 3, 3], 'd': [3, 4, 2, 3, 2], 'r': [208]}",28.4914,297568064,5306560,78.125
"{'wid': None, 'ks': [7, 7, 3, 5, 7, 3, 7, 3, 5, 3, 3, 3, 3, 3, 3, 5, 3, 7, 7, 5], 'e': [4, 4, 4, 6, 4, 4, 4, 6, 4, 6, 6, 3, 4, 4, 4, 6, 6, 3, 3, 3], 'd': [3, 4, 2, 3, 2], 'r': [224]}",36.5463,399577856,5718880,78.22916667
"{'wid': None, 'ks': [3, 7, 3, 5, 3, 3, 3, 7, 5, 3, 5, 7, 5, 5, 7, 3, 7, 7, 3, 3], 'e': [3, 6, 6, 6, 3, 3, 6, 6, 3, 6, 4, 3, 6, 6, 6, 4, 4, 6, 6, 3], 'd': [3, 4, 2, 3, 3], 'r': [160]}",24.1235,251125216,8074088,76.35416667
"{'wid': None, 'ks': [5, 5, 3, 3, 7, 3, 7, 5, 7, 3, 7, 7, 7, 3, 3, 3, 7, 7, 5, 3], 'e': [4, 3, 6, 6, 4, 4, 4, 6, 3, 6, 3, 4, 4, 3, 3, 4, 3, 3, 3, 3], 'd': [3, 4, 2, 3, 3], 'r': [176]}",23.3887,237711392,5553480,75.20833333
"{'wid': None, 'ks': [5, 3, 7, 5, 3, 7, 7, 3, 7, 7, 5, 5, 5, 7, 3, 5, 7, 3, 3, 7], 'e': [3, 4, 6, 3, 3, 4, 6, 6, 6, 4, 6, 3, 6, 6, 6, 4, 4, 6, 4, 3], 'd': [3, 4, 2, 3, 3], 'r': [192]}",32.9676,353124992,7517312,79.27083333
"{'wid': None, 'ks': [3, 7, 3, 7, 7, 7, 7, 3, 3, 3, 7, 7, 5, 3, 5, 5, 3, 7, 3, 5], 'e': [4, 4, 4, 4, 6, 4, 6, 3, 6, 6, 6, 3, 4, 4, 6, 4, 6, 3, 4, 3], 'd': [3, 4, 2, 3, 3], 'r': [208]}",38.6097,388877184,6634896,78.75
"{'wid': None, 'ks': [7, 5, 7, 7, 7, 7, 3, 5, 7, 5, 5, 7, 7, 7, 7, 5, 7, 5, 7, 3], 'e': [6, 4, 6, 3, 6, 3, 3, 4, 4, 3, 4, 3, 4, 3, 4, 6, 3, 6, 4, 6], 'd': [3, 4, 2, 3, 3], 'r': [224]}",45.9754,458669696,6573600,78.75
"{'wid': None, 'ks': [7, 7, 5, 5, 3, 5, 5, 7, 3, 3, 3, 3, 3, 7, 7, 7, 7, 3, 3, 7], 'e': [4, 3, 3, 4, 3, 6, 4, 6, 6, 3, 4, 6, 3, 4, 4, 6, 4, 6, 3, 4], 'd': [3, 4, 2, 3, 4], 'r': [160]}",22.9094,217196384,7156944,74.89583333
"{'wid': None, 'ks': [7, 3, 5, 5, 5, 7, 5, 3, 5, 7, 3, 5, 5, 5, 5, 3, 3, 5, 3, 7], 'e': [4, 4, 6, 4, 3, 4, 6, 6, 6, 6, 3, 6, 6, 3, 4, 4, 4, 4, 6, 6], 'd': [3, 4, 2, 3, 4], 'r': [176]}",29.1266,301359840,8052984,76.97916667
"{'wid': None, 'ks': [7, 5, 5, 5, 3, 7, 3, 5, 3, 5, 3, 5, 7, 7, 7, 3, 3, 5, 3, 5], 'e': [6, 4, 6, 6, 6, 6, 6, 3, 4, 3, 6, 3, 4, 3, 4, 4, 4, 6, 6, 3], 'd': [3, 4, 2, 3, 4], 'r': [192]}",33.763,355995520,7627128,78.64583333
"{'wid': None, 'ks': [3, 5, 5, 5, 7, 5, 3, 5, 3, 7, 7, 7, 7, 5, 5, 5, 7, 5, 3, 7], 'e': [3, 4, 4, 3, 3, 4, 6, 4, 3, 6, 4, 6, 4, 3, 6, 3, 6, 4, 6, 3], 'd': [3, 4, 2, 3, 4], 'r': [208]}",35.3973,375044352,7686440,79.27083333
"{'wid': None, 'ks': [3, 7, 7, 5, 3, 5, 3, 7, 7, 5, 5, 7, 5, 7, 5, 5, 7, 5, 3, 7], 'e': [6, 3, 3, 6, 6, 6, 4, 6, 3, 4, 6, 4, 6, 3, 6, 6, 3, 6, 3, 4], 'd': [3, 4, 2, 3, 4], 'r': [224]}",45.4232,461941952,7448568,79.16666667
"{'wid': None, 'ks': [7, 3, 5, 3, 5, 3, 3, 5, 7, 7, 5, 5, 5, 3, 3, 7, 5, 5, 7, 5], 'e': [4, 3, 3, 6, 6, 4, 3, 3, 3, 3, 6, 4, 6, 4, 6, 4, 3, 3, 4, 4], 'd': [3, 4, 2, 4, 2], 'r': [160]}",20.9187,203678816,5951024,76.5625
